"product","region","channel","market_tier","date","units","price","revenue"
"Product C","West","Online","B",2024-10-01,485,36.240041417419,17576.4200874482
"Product C","West","Online","B",2024-11-01,797,34.7647865322651,27707.5348662153
"Product C","West","Online","B",2024-12-01,754,36.4895882179262,27513.1495163164
"Product D","West","Online","B",2022-01-01,354,30.7631303581875,10890.1481467984
"Product D","West","Online","B",2022-02-01,322,29.3311309260316,9444.62415818218
"Product D","West","Online","B",2022-03-01,537,30.5595305641182,16410.4679129315
"Product D","West","Online","B",2022-04-01,253,31.2640417618677,7909.80256575253
"Product D","West","Online","B",2022-05-01,357,30.7222377606668,10967.838880558
"Product D","West","Online","B",2022-06-01,293,30.5175181513187,8941.63281833637
"Product D","West","Online","B",2022-07-01,520,30.7323071951978,15980.7997415029
"Product D","West","Online","B",2022-08-01,351,28.8400681307539,10122.8639138946
"Product D","West","Online","B",2022-09-01,323,28.6231628023088,9245.28158514574
"Product D","West","Online","B",2022-10-01,902,29.6193618227262,26716.664364099
"Product D","West","Online","B",2022-11-01,403,30.0049783978611,12092.006294338
"Product D","West","Online","B",2022-12-01,366,31.3511525688227,11474.5218401891
"Product D","West","Online","B",2023-01-01,402,31.3453690870665,12600.8383730007
"Product D","West","Online","B",2023-02-01,253,30.4338549580425,7699.76530438475
"Product D","West","Online","B",2023-03-01,424,29.4463236071169,12485.2412094176
"Product D","West","Online","B",2023-04-01,423,30.0970985123422,12731.0726707208
"Product D","West","Online","B",2023-05-01,488,30.5239634835161,14895.6941799559
"Product D","West","Online","B",2023-06-01,341,31.0715908475686,10595.4124790209
"Product D","West","Online","B",2023-07-01,294,30.1710311493371,8870.2831579051
"Product D","West","Online","B",2023-08-01,320,28.7831794603262,9210.61742730439
"Product D","West","Online","B",2023-09-01,315,30.633721386781,9649.622236836
"Product D","West","Online","B",2023-10-01,583,31.0056648461614,18076.3026053121
"Product D","West","Online","B",2023-11-01,627,29.6783983048517,18608.355737142
"Product D","West","Online","B",2023-12-01,407,29.0841811336577,11837.2617213987
"Product D","West","Online","B",2024-01-01,353,29.2751870923676,10334.1410436057
"Product D","West","Online","B",2024-02-01,357,28.6114389784634,10214.2837153114
"Product D","West","Online","B",2024-03-01,395,30.0860503935255,11883.9899054426
"Product D","West","Online","B",2024-04-01,459,30.2722868970595,13894.9796857503
"Product D","West","Online","B",2024-05-01,483,30.24693966005,14609.2718558041
"Product D","West","Online","B",2024-06-01,374,31.1911330693401,11665.4837679332
"Product D","West","Online","B",2024-07-01,318,29.7794526235666,9469.86593429418
"Product D","West","Online","B",2024-08-01,531,29.2127473801374,15511.968858853
"Product D","West","Online","B",2024-09-01,344,30.0376228324603,10332.9422543664
"Product D","West","Online","B",2024-10-01,470,28.6995254850481,13488.7769779726
"Product D","West","Online","B",2024-11-01,431,30.4787782493513,13136.3534254704
"Product D","West","Online","B",2024-12-01,345,30.7038546013646,10592.8298374708
"Product A","North","Wholesale","A",2022-01-01,2170,48.5941010550596,105449.199289479
"Product A","North","Wholesale","A",2022-02-01,1961,48.4490825957619,95008.650970289
"Product A","North","Wholesale","A",2022-03-01,2672,51.8639484525193,138580.470265131
"Product A","North","Wholesale","A",2022-04-01,2237,48.9593343168963,109522.030866897
"Product A","North","Wholesale","A",2022-05-01,2005,52.4306175007951,105123.388089094
"Product A","North","Wholesale","A",2022-06-01,2343,51.1457292432897,119834.443617028
"Product A","North","Wholesale","A",2022-07-01,1417,52.1509484900162,73897.8940103529
"Product A","North","Wholesale","A",2022-08-01,1551,51.2587995128706,79502.3980444623
"Product A","North","Wholesale","A",2022-09-01,2178,49.123820256209,106991.680518023
"Product A","North","Wholesale","A",2022-10-01,1946,49.3770357687026,96087.7116058953
"Product A","North","Wholesale","A",2022-11-01,2087,47.6708011596929,99488.9620202791
"Product A","North","Wholesale","A",2022-12-01,2068,51.97413520189,107482.511597509
"Product A","North","Wholesale","A",2023-01-01,1649,50.1080563815776,82628.1849732215
"Product A","North","Wholesale","A",2023-02-01,1175,49.2240134440362,57838.2157967426
"Product A","North","Wholesale","A",2023-03-01,2129,51.5532216895372,109756.808977025
"Product A","North","Wholesale","A",2023-04-01,2723,51.4591203560121,140123.184729421
"Product A","North","Wholesale","A",2023-05-01,1636,51.4087347115856,84104.689988154
"Product A","North","Wholesale","A",2023-06-01,3279,50.1601939625107,164475.276003073
"Product A","North","Wholesale","A",2023-07-01,2174,48.0469798529521,104454.134200318
"Product A","North","Wholesale","A",2023-08-01,2769,51.9416975474451,143826.560508875
"Product A","North","Wholesale","A",2023-09-01,1563,48.1641116354149,75280.5064861535
"Product A","North","Wholesale","A",2023-10-01,2284,51.6488729871344,117966.025902615
"Product A","North","Wholesale","A",2023-11-01,2143,50.2659887203481,107720.013827706
"Product A","North","Wholesale","A",2023-12-01,2670,50.2863542374689,134264.565814042
"Product A","North","Wholesale","A",2024-01-01,1739,51.1718460463453,88987.8402745945
"Product A","North","Wholesale","A",2024-02-01,2009,49.4422828988172,99329.5463437238
"Product A","North","Wholesale","A",2024-03-01,1295,51.5432491630781,66748.5076661862
"Product A","North","Wholesale","A",2024-04-01,1918,51.7605232459027,99276.6835856414
"Product A","North","Wholesale","A",2024-05-01,2410,51.4643100555986,124028.987233993
"Product A","North","Wholesale","A",2024-06-01,1963,49.5849164354149,97335.1909627195
"Product A","North","Wholesale","A",2024-07-01,2021,48.3326415088959,97680.2684894786
"Product A","North","Wholesale","A",2024-08-01,1822,51.1242042761296,93148.3001911081
"Product A","North","Wholesale","A",2024-09-01,2391,47.9732901812531,114704.136823376
"Product A","North","Wholesale","A",2024-10-01,3035,47.7843702572864,145025.563730864
"Product A","North","Wholesale","A",2024-11-01,1850,47.6104129443411,88079.263947031
"Product A","North","Wholesale","A",2024-12-01,2110,50.7614382507745,107106.634709134
"Product B","North","Wholesale","A",2022-01-01,2012,40.7727877944708,82034.8490424752
"Product B","North","Wholesale","A",2022-02-01,813,38.7403968861327,31495.9426684259
"Product B","North","Wholesale","A",2022-03-01,1304,41.1847853437066,53704.9600881934
"Product B","North","Wholesale","A",2022-04-01,2730,41.1631967835128,112375.52721899
"Product B","North","Wholesale","A",2022-05-01,2828,40.5260330727324,114607.621529687
"Product B","North","Wholesale","A",2022-06-01,1704,41.8213312393054,71263.5484317765
"Product B","North","Wholesale","A",2022-07-01,1152,38.5790862273425,44443.1073338985
"Product B","North","Wholesale","A",2022-08-01,1494,38.244213251397,57136.8545975871
"Product B","North","Wholesale","A",2022-09-01,1222,41.7661054823548,51038.1808994375
"Product B","North","Wholesale","A",2022-10-01,2281,41.3869661539793,94403.6697972268
"Product B","North","Wholesale","A",2022-11-01,1301,39.4225465049967,51288.7330030007
"Product B","North","Wholesale","A",2022-12-01,1752,39.6051139896736,69388.1597099081
"Product B","North","Wholesale","A",2023-01-01,1699,41.8495330587029,71102.3566667363
"Product B","North","Wholesale","A",2023-02-01,1208,38.3895364720374,46374.5600582212
"Product B","North","Wholesale","A",2023-03-01,1811,40.8372837528586,73956.320876427
"Product B","North","Wholesale","A",2023-04-01,1400,40.2149371821433,56300.9120550007
"Product B","North","Wholesale","A",2023-05-01,1982,41.5321513516828,82316.7239790354
"Product B","North","Wholesale","A",2023-06-01,2233,40.9319292325526,91400.9979762901
"Product B","North","Wholesale","A",2023-07-01,1156,40.5181100759655,46838.9352478161
"Product B","North","Wholesale","A",2023-08-01,1959,38.6220030523837,75660.5039796196
"Product B","North","Wholesale","A",2023-09-01,1318,39.8969017975032,52584.1165691093
"Product B","North","Wholesale","A",2023-10-01,1768,39.7407496739179,70261.6454234868
"Product B","North","Wholesale","A",2023-11-01,1733,38.6225521545857,66932.8828838971
"Product B","North","Wholesale","A",2023-12-01,1485,41.3325490597636,61378.8353537489
"Product B","North","Wholesale","A",2024-01-01,1611,39.1529866447672,63075.46148472
"Product B","North","Wholesale","A",2024-02-01,1111,40.5435464335606,45043.8800876858
"Product B","North","Wholesale","A",2024-03-01,1464,39.9248545477167,58449.9870578572
"Product B","North","Wholesale","A",2024-04-01,2148,40.2642807587981,86487.6750698984
"Product B","North","Wholesale","A",2024-05-01,1017,40.4442265713587,41131.7784230718
"Product B","North","Wholesale","A",2024-06-01,1211,38.4242008645087,46531.7072469201
"Product B","North","Wholesale","A",2024-07-01,1146,39.9469995554537,45779.2614905499
"Product B","North","Wholesale","A",2024-08-01,1033,38.6494317213073,39924.8629681105
"Product B","North","Wholesale","A",2024-09-01,1711,39.7174899559468,67956.625314625
"Product B","North","Wholesale","A",2024-10-01,1326,40.6819020295516,53944.2020911854
"Product B","North","Wholesale","A",2024-11-01,992,40.2911658529192,39968.8365260959
"Product B","North","Wholesale","A",2024-12-01,1457,39.0675032623112,56921.3522531874
"Product C","North","Wholesale","A",2022-01-01,990,34.3000346500194,33957.0343035192
"Product C","North","Wholesale","A",2022-02-01,1357,33.2874243156984,45171.0347964028
"Product C","North","Wholesale","A",2022-03-01,834,34.2860030961456,28594.5265821854
"Product C","North","Wholesale","A",2022-04-01,1694,35.7133204102283,60498.3647749268
"Product C","North","Wholesale","A",2022-05-01,1404,33.5045799586223,47040.4302619058
"Product C","North","Wholesale","A",2022-06-01,1396,36.661252561491,51179.1085758414
"Product C","North","Wholesale","A",2022-07-01,898,36.0545476723928,32376.9838098087
"Product C","North","Wholesale","A",2022-08-01,1817,36.368509218446,66081.5812499163
"Product C","North","Wholesale","A",2022-09-01,1074,35.0655075190589,37660.3550754692
"Product C","North","Wholesale","A",2022-10-01,782,34.4519249235746,26941.4052902353
"Product C","North","Wholesale","A",2022-11-01,1176,34.8833716181107,41022.8450228982
"Product C","North","Wholesale","A",2022-12-01,765,33.6302435765974,25727.136336097
"Product C","North","Wholesale","A",2023-01-01,1047,34.0527998709586,35653.2814648936
"Product C","North","Wholesale","A",2023-02-01,1022,34.5620598905953,35322.4252081884
"Product C","North","Wholesale","A",2023-03-01,1350,34.6575414031977,46787.6808943169
"Product C","North","Wholesale","A",2023-04-01,1690,35.5807813040446,60131.5204038355
"Product C","North","Wholesale","A",2023-05-01,1098,33.7349823687691,37041.0106409085
"Product C","North","Wholesale","A",2023-06-01,1615,34.8753873996902,56323.7506504997
"Product C","North","Wholesale","A",2023-07-01,1644,33.7645722492598,55508.9567777831
"Product C","North","Wholesale","A",2023-08-01,949,35.1848974570166,33390.4676867088
"Product C","North","Wholesale","A",2023-09-01,984,33.3462332629133,32812.6935307067
"Product C","North","Wholesale","A",2023-10-01,1504,36.0674357386306,54245.4233509004
"Product C","North","Wholesale","A",2023-11-01,1342,36.1790655356599,48552.3059488556
"Product C","North","Wholesale","A",2023-12-01,1474,33.9549857727252,50049.6490289969
"Product C","North","Wholesale","A",2024-01-01,1665,35.1754193620291,58567.0732377784
"Product C","North","Wholesale","A",2024-02-01,1295,35.3953329249052,45836.9561377523
"Product C","North","Wholesale","A",2024-03-01,1533,33.7121574180201,51680.7373218248
"Product C","North","Wholesale","A",2024-04-01,1588,35.6905461377464,56676.5872667413
"Product C","North","Wholesale","A",2024-05-01,1519,36.3221066115657,55173.2799429683
"Product C","North","Wholesale","A",2024-06-01,1505,36.5763848809293,55047.4592457985
"Product C","North","Wholesale","A",2024-07-01,1646,35.8185816361802,58957.3853731526
"Product C","North","Wholesale","A",2024-08-01,930,33.2559964925749,30928.0767380947
"Product C","North","Wholesale","A",2024-09-01,909,35.9487524197903,32677.4159495893
"Product C","North","Wholesale","A",2024-10-01,1533,34.454704333446,52819.0617431727
"Product C","North","Wholesale","A",2024-11-01,1286,34.6874147915514,44608.0154219351
"Product C","North","Wholesale","A",2024-12-01,1354,33.2609659860609,45035.3479451265
"Product D","North","Wholesale","A",2022-01-01,939,29.5085829840973,27708.5594220674
"Product D","North","Wholesale","A",2022-02-01,945,29.4731561865192,27852.1325962606
"Product D","North","Wholesale","A",2022-03-01,735,29.8828354112338,21963.8840272569
"Product D","North","Wholesale","A",2022-04-01,837,30.9759741635062,25926.8903748547
"Product D","North","Wholesale","A",2022-05-01,925,30.4714426409919,28186.0844429175
"Product D","North","Wholesale","A",2022-06-01,1188,29.5998531435616,35164.6255345512
"Product D","North","Wholesale","A",2022-07-01,883,30.8643595967442,27253.2295239251
"Product D","North","Wholesale","A",2022-08-01,1140,29.6449243880343,33795.2138023591
"Product D","North","Wholesale","A",2022-09-01,797,31.3320682235062,24971.6583741345
"Product D","North","Wholesale","A",2022-10-01,1168,30.8154491528403,35992.4446105175
"Product D","North","Wholesale","A",2022-11-01,1102,29.4160543084145,32416.4918478727
"Product D","North","Wholesale","A",2022-12-01,1033,29.2228847402148,30187.2399366419
"Product D","North","Wholesale","A",2023-01-01,897,28.9647550340742,25981.3852655645
"Product D","North","Wholesale","A",2023-02-01,756,31.1644466626458,23560.3216769602
"Product D","North","Wholesale","A",2023-03-01,791,30.1205060121138,23825.320255582
"Product D","North","Wholesale","A",2023-04-01,993,31.2194332187064,31000.8971861755
"Product D","North","Wholesale","A",2023-05-01,952,31.4962346360553,29984.4153735247
"Product D","North","Wholesale","A",2023-06-01,1194,30.1656217728742,36017.7523968117
"Product D","North","Wholesale","A",2023-07-01,800,29.5023042247631,23601.8433798105
"Product D","North","Wholesale","A",2023-08-01,811,30.5060903741978,24740.4392934744
"Product D","North","Wholesale","A",2023-09-01,733,31.1221093651839,22812.5061646798
"Product D","North","Wholesale","A",2023-10-01,882,31.433805070119,27724.6160718449
"Product D","North","Wholesale","A",2023-11-01,900,29.7118939608335,26740.7045647502
"Product D","North","Wholesale","A",2023-12-01,515,30.7031283066608,15812.1110779303
"Product D","North","Wholesale","A",2024-01-01,595,29.4483954047319,17521.7952658155
"Product D","North","Wholesale","A",2024-02-01,824,29.8699057472404,24612.8023357261
"Product D","North","Wholesale","A",2024-03-01,788,29.2161682597362,23022.3405886721
"Product D","North","Wholesale","A",2024-04-01,719,30.5770280084107,21984.8831380473
"Product D","North","Wholesale","A",2024-05-01,592,29.7490445869043,17611.4343954474
"Product D","North","Wholesale","A",2024-06-01,893,30.5693953160662,27298.4700172471
"Product D","North","Wholesale","A",2024-07-01,1002,31.349047990283,31411.7460862636
"Product D","North","Wholesale","A",2024-08-01,1330,28.6528402680997,38108.2775565726
"Product D","North","Wholesale","A",2024-09-01,848,30.3558466339018,25741.7579455487
"Product D","North","Wholesale","A",2024-10-01,1371,30.7399564508814,42144.4802941584
"Product D","North","Wholesale","A",2024-11-01,967,30.5609623210039,29552.4505644108
"Product D","North","Wholesale","A",2024-12-01,977,31.1234216345474,30407.5829369528
"Product A","South","Wholesale","C",2022-01-01,1184,51.4959560218267,60971.2119298428
"Product A","South","Wholesale","C",2022-02-01,881,51.9127787998877,45735.1581227011
"Product A","South","Wholesale","C",2022-03-01,1084,52.4042761314195,56806.2353264587
"Product A","South","Wholesale","C",2022-04-01,1590,50.2429474738892,79886.2864834839
"Product A","South","Wholesale","C",2022-05-01,1054,51.4050648140255,54180.9383139829
"Product A","South","Wholesale","C",2022-06-01,1176,50.3974209772423,59267.3670692369
"Product A","South","Wholesale","C",2022-07-01,834,47.8838694898877,39935.1471545664
"Product A","South","Wholesale","C",2022-08-01,1218,49.8439652903471,60709.9497236428
"Product A","South","Wholesale","C",2022-09-01,1244,48.2534116622992,60027.2441079002
"Product A","South","Wholesale","C",2022-10-01,1451,50.2813669934403,72958.2635074819
"Product A","South","Wholesale","C",2022-11-01,912,47.7798941906076,43575.2635018341
"Product A","South","Wholesale","C",2022-12-01,1275,51.1827077693306,65257.9524058965
"Product A","South","Wholesale","C",2023-01-01,894,47.5109798496123,42474.8159855534
"Product A","South","Wholesale","C",2023-02-01,1135,47.9365725186653,54408.0098086852
"Product A","South","Wholesale","C",2023-03-01,1592,52.0080100744963,82796.7520385981
"Product A","South","Wholesale","C",2023-04-01,1158,52.3707897018176,60645.3744747047
"Product A","South","Wholesale","C",2023-05-01,1575,49.0537529904395,77259.6609599423
"Product A","South","Wholesale","C",2023-06-01,1095,50.7099692430347,55527.416321123
"Product A","South","Wholesale","C",2023-07-01,1022,50.7678386673797,51884.731118062
"Product A","South","Wholesale","C",2023-08-01,1289,50.5614097672515,65173.6571899871
"Product A","South","Wholesale","C",2023-09-01,978,51.9066065631341,50764.6612187452
"Product A","South","Wholesale","C",2023-10-01,835,51.4074821420945,42925.2475886489
"Product A","South","Wholesale","C",2023-11-01,1758,49.0219202777371,86180.5358482618
"Product A","South","Wholesale","C",2023-12-01,1406,47.7700661681592,67164.7130324319
"Product A","South","Wholesale","C",2024-01-01,1013,49.73159362562,50378.1043427531
"Product A","South","Wholesale","C",2024-02-01,714,49.6300875872839,35435.8825373207
"Product A","South","Wholesale","C",2024-03-01,1896,50.6846338824835,96098.0658411887
"Product A","South","Wholesale","C",2024-04-01,3172,51.2235120066907,162480.980085223
"Product A","South","Wholesale","C",2024-05-01,1435,50.4467616078909,72391.1029073235
"Product A","South","Wholesale","C",2024-06-01,1690,49.8142686951905,84186.114094872
"Product A","South","Wholesale","C",2024-07-01,1618,48.5968609678093,78629.7210459155
"Product A","South","Wholesale","C",2024-08-01,1003,49.7673968877643,49916.6990784276
"Product A","South","Wholesale","C",2024-09-01,1098,51.3377705554012,56368.8720698305
"Product A","South","Wholesale","C",2024-10-01,858,48.791199750267,41862.8493857291
"Product A","South","Wholesale","C",2024-11-01,1103,51.036708727479,56293.4897264093
"Product A","South","Wholesale","C",2024-12-01,1553,51.3936277490575,79814.3038942863
"Product B","South","Wholesale","C",2022-01-01,762,39.5460056886077,30134.0563347191
"Product B","South","Wholesale","C",2022-02-01,779,39.2342424755916,30563.4748884859
"Product B","South","Wholesale","C",2022-03-01,801,38.443127236329,30792.9449162995
"Product B","South","Wholesale","C",2022-04-01,596,39.9195624003187,23792.0591905899
"Product B","South","Wholesale","C",2022-05-01,1175,40.9469683570787,48112.6878195675
"Product B","South","Wholesale","C",2022-06-01,666,40.0708888405934,26687.2119678352
"Product B","South","Wholesale","C",2022-07-01,791,41.6931396927685,32979.2734969798
"Product B","South","Wholesale","C",2022-08-01,750,38.0578343309462,28543.3757482097
"Product B","South","Wholesale","C",2022-09-01,794,41.6651452742517,33082.1253477559
"Product B","South","Wholesale","C",2022-10-01,1333,40.3184385402128,53744.4785741037
"Product B","South","Wholesale","C",2022-11-01,803,41.2342754108831,33111.1231549392
"Product B","South","Wholesale","C",2022-12-01,765,39.7342351861298,30396.6899173893
"Product B","South","Wholesale","C",2023-01-01,581,39.2579996809363,22808.897814624
"Product B","South","Wholesale","C",2023-02-01,696,39.6353030996397,27586.1709573492
"Product B","South","Wholesale","C",2023-03-01,638,39.1903568049893,25003.4476415832
"Product B","South","Wholesale","C",2023-04-01,1090,38.4805808877572,41943.8331676554
"Product B","South","Wholesale","C",2023-05-01,796,39.1134878331795,31134.3363152109
"Product B","South","Wholesale","C",2023-06-01,1069,39.1022364031523,41800.2907149699
"Product B","South","Wholesale","C",2023-07-01,833,39.3611217755824,32787.8144390602
"Product B","South","Wholesale","C",2023-08-01,605,38.0733637325466,23034.3850581907
"Product B","South","Wholesale","C",2023-09-01,713,41.0435814224184,29264.0735541843
"Product B","South","Wholesale","C",2023-10-01,1196,39.7886604676023,47587.2379192524
"Product B","South","Wholesale","C",2023-11-01,1205,40.4047110136598,48687.6767714601
"Product B","South","Wholesale","C",2023-12-01,1591,38.4195735612884,61125.5415360099
"Product B","South","Wholesale","C",2024-01-01,878,38.1268043704331,33475.3342372403
"Product B","South","Wholesale","C",2024-02-01,606,38.738508971408,23475.5364366733
"Product B","South","Wholesale","C",2024-03-01,729,38.1256048548967,27793.5659392197
"Product B","South","Wholesale","C",2024-04-01,1129,41.7552742259577,47141.7046011062
"Product B","South","Wholesale","C",2024-05-01,1643,39.9635652154684,65660.1376490146
"Product B","South","Wholesale","C",2024-06-01,1054,41.2099303919822,43435.2666331492
"Product B","South","Wholesale","C",2024-07-01,1189,40.2383741224185,47843.4268315556
"Product B","South","Wholesale","C",2024-08-01,1086,38.4394406313077,41745.2325256001
"Product B","South","Wholesale","C",2024-09-01,671,38.042056793347,25526.2201083358
"Product B","South","Wholesale","C",2024-10-01,950,39.7292431825772,37742.7810234483
"Product B","South","Wholesale","C",2024-11-01,1378,38.8284887829795,53505.6575429458
"Product B","South","Wholesale","C",2024-12-01,1241,41.2251597344875,51160.423230499
"Product C","South","Wholesale","C",2022-01-01,715,35.0384787144139,25052.512280806
"Product C","South","Wholesale","C",2022-02-01,720,35.1354029070353,25297.4900930654
"Product C","South","Wholesale","C",2022-03-01,567,36.4983502131654,20694.5645708648
"Product C","South","Wholesale","C",2022-04-01,531,33.5165871117497,17797.3077563391
"Product C","South","Wholesale","C",2022-05-01,1025,33.3272247721907,34160.4053914954
"Product C","South","Wholesale","C",2022-06-01,521,35.2023915273603,18340.4459857547
"Product C","South","Wholesale","C",2022-07-01,513,33.616305681644,17245.1648146834
"Product C","South","Wholesale","C",2022-08-01,761,34.1708063229453,26003.9836117614
"Product C","South","Wholesale","C",2022-09-01,476,33.740009738598,16060.2446355727
"Product C","South","Wholesale","C",2022-10-01,627,33.7854419319192,21183.4720913133
"Product C","South","Wholesale","C",2022-11-01,537,35.2436552859144,18925.842888536
"Product C","South","Wholesale","C",2022-12-01,846,33.4549224426737,28302.864386502
"Product C","South","Wholesale","C",2023-01-01,738,35.4536596222315,26164.8008012068
"Product C","South","Wholesale","C",2023-02-01,736,35.8260010603117,26367.9367803894
"Product C","South","Wholesale","C",2023-03-01,742,34.5597803358687,25643.3570092146
"Product C","South","Wholesale","C",2023-04-01,880,35.7182808362413,31432.0871358924
"Product C","South","Wholesale","C",2023-05-01,901,33.4370582667179,30126.7894983129
"Product C","South","Wholesale","C",2023-06-01,471,35.2931532226503,16623.0751678683
"Product C","South","Wholesale","C",2023-07-01,647,34.1745831442531,22110.9552943318
"Product C","South","Wholesale","C",2023-08-01,693,33.880084197619,23478.89834895
"Product C","South","Wholesale","C",2023-09-01,810,34.2565089778509,27747.7722720592
"Product C","South","Wholesale","C",2023-10-01,554,35.3634329355555,19591.3418462977
"Product C","South","Wholesale","C",2023-11-01,660,34.7190590426326,22914.5789681375
"Product C","South","Wholesale","C",2023-12-01,573,35.4763094763039,20327.9253299221
"Product C","South","Wholesale","C",2024-01-01,890,36.5669255899265,32544.5637750346
"Product C","South","Wholesale","C",2024-02-01,944,35.0904216882773,33125.3580737337
"Product C","South","Wholesale","C",2024-03-01,837,34.1224652163219,28560.5033860614
"Product C","South","Wholesale","C",2024-04-01,584,35.8506547322031,20936.7823636066
"Product C","South","Wholesale","C",2024-05-01,890,35.106384697021,31244.6823803487
"Product C","South","Wholesale","C",2024-06-01,1063,33.7271790385712,35851.9913180012
"Product C","South","Wholesale","C",2024-07-01,725,34.0909841553075,24715.963512598
"Product C","South","Wholesale","C",2024-08-01,605,33.6639229729772,20366.6733986512
"Product C","South","Wholesale","C",2024-09-01,533,33.6260594621999,17922.6896933526
"Product C","South","Wholesale","C",2024-10-01,653,35.5277230187785,23199.6031312624
"Product C","South","Wholesale","C",2024-11-01,925,35.8315818198025,33144.2131833173
"Product C","South","Wholesale","C",2024-12-01,696,34.8152003717842,24231.3794587618
"Product D","South","Wholesale","C",2022-01-01,482,28.9401437302586,13949.1492779846
"Product D","South","Wholesale","C",2022-02-01,631,31.0215678017121,19574.6092828803
"Product D","South","Wholesale","C",2022-03-01,529,31.490648917621,16658.5532774215
"Product D","South","Wholesale","C",2022-04-01,743,28.5583642960992,21218.8646720017
"Product D","South","Wholesale","C",2022-05-01,346,30.1106238076463,10418.2758374456
"Product D","South","Wholesale","C",2022-06-01,495,30.8891598943155,15290.1341476862
"Product D","South","Wholesale","C",2022-07-01,471,30.0720694852062,14163.9447275321
"Product D","South","Wholesale","C",2022-08-01,537,29.2398002436385,15701.7727308339
"Product D","South","Wholesale","C",2022-09-01,348,29.9204156447668,10412.3046443788
"Product D","South","Wholesale","C",2022-10-01,629,29.3765290570445,18477.836776881
"Product D","South","Wholesale","C",2022-11-01,557,31.4021477827337,17490.9963149827
"Product D","South","Wholesale","C",2022-12-01,552,30.5972849861719,16889.7013123669
"Product D","South","Wholesale","C",2023-01-01,536,30.7398945630994,16476.5834858213
"Product D","South","Wholesale","C",2023-02-01,459,28.5408958126791,13100.2711780197
"Product D","South","Wholesale","C",2023-03-01,598,29.702732022386,17762.2337493869
"Product D","South","Wholesale","C",2023-04-01,643,29.8616007990204,19201.0093137701
"Product D","South","Wholesale","C",2023-05-01,528,28.8653065636754,15240.8818656206
"Product D","South","Wholesale","C",2023-06-01,714,29.2716038294602,20899.9251342346
"Product D","South","Wholesale","C",2023-07-01,516,28.9483970522415,14937.3728789566
"Product D","South","Wholesale","C",2023-08-01,569,29.7509345544968,16928.2817615087
"Product D","South","Wholesale","C",2023-09-01,416,29.1486897664145,12125.8549428284
"Product D","South","Wholesale","C",2023-10-01,790,30.0680738613009,23753.7783504278
"Product D","South","Wholesale","C",2023-11-01,533,31.1634213617072,16610.1035857899
"Product D","South","Wholesale","C",2023-12-01,662,30.0499016668182,19893.0349034336
"Product D","South","Wholesale","C",2024-01-01,476,29.7751608788967,14172.9765783548
"Product D","South","Wholesale","C",2024-02-01,457,29.3857240732759,13429.2759014871
"Product D","South","Wholesale","C",2024-03-01,597,29.1733963137958,17416.5175993361
"Product D","South","Wholesale","C",2024-04-01,381,28.6595326645765,10919.2819452037
"Product D","South","Wholesale","C",2024-05-01,640,30.8575110048987,19748.8070431352
"Product D","South","Wholesale","C",2024-06-01,628,31.3744658657815,19703.1645637108
"Product D","South","Wholesale","C",2024-07-01,253,31.2321493411437,7901.73378330935
"Product D","South","Wholesale","C",2024-08-01,546,29.3757247694302,16039.1457241089
"Product D","South","Wholesale","C",2024-09-01,290,29.2310234599281,8476.99680337915
"Product D","South","Wholesale","C",2024-10-01,650,29.4233001514804,19125.1450984622
"Product D","South","Wholesale","C",2024-11-01,493,29.4845527438447,14535.8845027154
"Product D","South","Wholesale","C",2024-12-01,465,30.3438411480747,14109.8861338547
"Product A","East","Wholesale","B",2022-01-01,1557,50.6752981897444,78901.439281432
"Product A","East","Wholesale","B",2022-02-01,2206,48.0403807328548,105977.079896678
"Product A","East","Wholesale","B",2022-03-01,1339,49.9903367855586,66937.060955863
"Product A","East","Wholesale","B",2022-04-01,2081,47.7378448308446,99342.4550929875
"Product A","East","Wholesale","B",2022-05-01,1977,50.788816602435,100409.490423014
"Product A","East","Wholesale","B",2022-06-01,1356,52.2729672503192,70882.1435914328
"Product A","East","Wholesale","B",2022-07-01,1028,52.283769317437,53747.7148583252
"Product A","East","Wholesale","B",2022-08-01,968,52.0518138306215,50386.1557880417
"Product A","East","Wholesale","B",2022-09-01,1834,49.8796194407623,91479.2220543581
"Product A","East","Wholesale","B",2022-10-01,1748,49.3461290525738,86257.033583899
"Product A","East","Wholesale","B",2022-11-01,2808,49.4473469234072,138848.150160927
"Product A","East","Wholesale","B",2022-12-01,2047,52.2038875508588,106861.357816608
"Product A","East","Wholesale","B",2023-01-01,2000,50.9315440617502,101863.0881235
"Product A","East","Wholesale","B",2023-02-01,2264,49.584821263561,112260.035340702
"Product A","East","Wholesale","B",2023-03-01,1435,49.901611818932,71608.8129601674
"Product A","East","Wholesale","B",2023-04-01,2131,51.2354281090666,109182.697300421
"Product A","East","Wholesale","B",2023-05-01,2337,51.174605343258,119595.052687194
"Product A","East","Wholesale","B",2023-06-01,2657,49.8559057340026,132467.141535245
"Product A","East","Wholesale","B",2023-07-01,1991,49.5569493807852,98667.8862171434
"Product A","East","Wholesale","B",2023-08-01,1833,49.5103953487705,90752.5546742964
"Product A","East","Wholesale","B",2023-09-01,1332,50.8565307699609,67740.898985588
"Product A","East","Wholesale","B",2023-10-01,2191,50.9537304600235,111639.623437912
"Product A","East","Wholesale","B",2023-11-01,2075,47.7946961892303,99173.9945926529
