product,region,channel,market_tier,date,units,price,revenue,year,month,quarter,year_month,asp
Product A,South,Wholesale,C,2024-04-01,3172,51.2235120066907,162480.980085223,2024,4,2,2024-04,51.22351200669073
Product A,South,Wholesale,C,2024-05-01,1435,50.4467616078909,72391.1029073235,2024,5,2,2024-05,50.44676160789094
Product A,South,Wholesale,C,2024-06-01,1690,49.8142686951905,84186.114094872,2024,6,2,2024-06,49.814268695190535
Product A,South,Wholesale,C,2024-07-01,1618,48.5968609678093,78629.7210459155,2024,7,3,2024-07,48.596860967809334
Product A,South,Wholesale,C,2024-08-01,1003,49.7673968877643,49916.6990784276,2024,8,3,2024-08,49.767396887764306
Product A,South,Wholesale,C,2024-09-01,1098,51.3377705554012,56368.8720698305,2024,9,3,2024-09,51.33777055540118
Product A,South,Wholesale,C,2024-10-01,858,48.791199750267,41862.8493857291,2024,10,4,2024-10,48.79119975026702
Product A,South,Wholesale,C,2024-11-01,1103,51.036708727479,56293.4897264093,2024,11,4,2024-11,51.03670872747897
Product A,South,Wholesale,C,2024-12-01,1553,51.3936277490575,79814.3038942863,2024,12,4,2024-12,51.39362774905751
Product B,South,Wholesale,C,2022-01-01,762,39.5460056886077,30134.0563347191,2022,1,1,2022-01,39.54600568860774
Product B,South,Wholesale,C,2022-02-01,779,39.2342424755916,30563.4748884859,2022,2,1,2022-02,39.23424247559166
Product B,South,Wholesale,C,2022-03-01,801,38.443127236329,30792.9449162995,2022,3,1,2022-03,38.44312723632896
Product B,South,Wholesale,C,2022-04-01,596,39.9195624003187,23792.0591905899,2022,4,2,2022-04,39.91956240031862
Product B,South,Wholesale,C,2022-05-01,1175,40.9469683570787,48112.6878195675,2022,5,2,2022-05,40.946968357078724
Product B,South,Wholesale,C,2022-06-01,666,40.0708888405934,26687.2119678352,2022,6,2,2022-06,40.07088884059339
Product B,South,Wholesale,C,2022-07-01,791,41.6931396927685,32979.2734969798,2022,7,3,2022-07,41.69313969276839
Product B,South,Wholesale,C,2022-08-01,750,38.0578343309462,28543.3757482097,2022,8,3,2022-08,38.057834330946264
Product B,South,Wholesale,C,2022-09-01,794,41.6651452742517,33082.1253477559,2022,9,3,2022-09,41.66514527425176
Product B,South,Wholesale,C,2022-10-01,1333,40.3184385402128,53744.4785741037,2022,10,4,2022-10,40.318438540212824
Product B,South,Wholesale,C,2022-11-01,803,41.2342754108831,33111.1231549392,2022,11,4,2022-11,41.23427541088319
Product B,South,Wholesale,C,2022-12-01,765,39.7342351861298,30396.6899173893,2022,12,4,2022-12,39.7342351861298
Product B,South,Wholesale,C,2023-01-01,581,39.2579996809363,22808.897814624,2023,1,1,2023-01,39.257999680936315
Product B,South,Wholesale,C,2023-02-01,696,39.6353030996397,27586.1709573492,2023,2,1,2023-02,39.63530309963966
Product B,South,Wholesale,C,2023-03-01,638,39.1903568049893,25003.4476415832,2023,3,1,2023-03,39.19035680498934
Product B,South,Wholesale,C,2023-04-01,1090,38.4805808877572,41943.8331676554,2023,4,2,2023-04,38.48058088775725
Product B,South,Wholesale,C,2023-05-01,796,39.1134878331795,31134.3363152109,2023,5,2,2023-05,39.113487833179526
Product B,South,Wholesale,C,2023-06-01,1069,39.1022364031523,41800.2907149699,2023,6,2,2023-06,39.10223640315239
Product B,South,Wholesale,C,2023-07-01,833,39.3611217755824,32787.8144390602,2023,7,3,2023-07,39.361121775582475
Product B,South,Wholesale,C,2023-08-01,605,38.0733637325466,23034.3850581907,2023,8,3,2023-08,38.07336373254661
Product B,South,Wholesale,C,2023-09-01,713,41.0435814224184,29264.0735541843,2023,9,3,2023-09,41.04358142241837
Product B,South,Wholesale,C,2023-10-01,1196,39.7886604676023,47587.2379192524,2023,10,4,2023-10,39.78866046760234
Product B,South,Wholesale,C,2023-11-01,1205,40.4047110136598,48687.6767714601,2023,11,4,2023-11,40.404711013659835
Product B,South,Wholesale,C,2023-12-01,1591,38.4195735612884,61125.5415360099,2023,12,4,2023-12,38.41957356128844
Product B,South,Wholesale,C,2024-01-01,878,38.1268043704331,33475.3342372403,2024,1,1,2024-01,38.12680437043314
Product B,South,Wholesale,C,2024-02-01,606,38.738508971408,23475.5364366733,2024,2,1,2024-02,38.73850897140809
Product B,South,Wholesale,C,2024-03-01,729,38.1256048548967,27793.5659392197,2024,3,1,2024-03,38.12560485489671
Product B,South,Wholesale,C,2024-04-01,1129,41.7552742259577,47141.7046011062,2024,4,2,2024-04,41.755274225957656
Product B,South,Wholesale,C,2024-05-01,1643,39.9635652154684,65660.1376490146,2024,5,2,2024-05,39.963565215468414
Product B,South,Wholesale,C,2024-06-01,1054,41.2099303919822,43435.2666331492,2024,6,2,2024-06,41.20993039198216
Product B,South,Wholesale,C,2024-07-01,1189,40.2383741224185,47843.4268315556,2024,7,3,2024-07,40.2383741224185
Product B,South,Wholesale,C,2024-08-01,1086,38.4394406313077,41745.2325256001,2024,8,3,2024-08,38.43944063130764
Product B,South,Wholesale,C,2024-09-01,671,38.042056793347,25526.2201083358,2024,9,3,2024-09,38.042056793346944
Product B,South,Wholesale,C,2024-10-01,950,39.7292431825772,37742.7810234483,2024,10,4,2024-10,39.72924318257716
Product B,South,Wholesale,C,2024-11-01,1378,38.8284887829795,53505.6575429458,2024,11,4,2024-11,38.82848878297954
Product B,South,Wholesale,C,2024-12-01,1241,41.2251597344875,51160.423230499,2024,12,4,2024-12,41.22515973448751
Product C,South,Wholesale,C,2022-01-01,715,35.0384787144139,25052.512280806,2022,1,1,2022-01,35.038478714413984
Product C,South,Wholesale,C,2022-02-01,720,35.1354029070353,25297.4900930654,2022,2,1,2022-02,35.13540290703528
Product C,South,Wholesale,C,2022-03-01,567,36.4983502131654,20694.5645708648,2022,3,1,2022-03,36.49835021316543
Product C,South,Wholesale,C,2022-04-01,531,33.5165871117497,17797.3077563391,2022,4,2,2022-04,33.51658711174972
Product C,South,Wholesale,C,2022-05-01,1025,33.3272247721907,34160.4053914954,2022,5,2,2022-05,33.32722477219063
Product C,South,Wholesale,C,2022-06-01,521,35.2023915273603,18340.4459857547,2022,6,2,2022-06,35.20239152736027
Product C,South,Wholesale,C,2022-07-01,513,33.616305681644,17245.1648146834,2022,7,3,2022-07,33.61630568164406
Product C,South,Wholesale,C,2022-08-01,761,34.1708063229453,26003.9836117614,2022,8,3,2022-08,34.17080632294533
Product C,South,Wholesale,C,2022-09-01,476,33.740009738598,16060.2446355727,2022,9,3,2022-09,33.74000973859811
Product C,South,Wholesale,C,2022-10-01,627,33.7854419319192,21183.4720913133,2022,10,4,2022-10,33.78544193191914
Product C,South,Wholesale,C,2022-11-01,537,35.2436552859144,18925.842888536,2022,11,4,2022-11,35.24365528591434
Product C,South,Wholesale,C,2022-12-01,846,33.4549224426737,28302.864386502,2022,12,4,2022-12,33.454922442673755
Product C,South,Wholesale,C,2023-01-01,738,35.4536596222315,26164.8008012068,2023,1,1,2023-01,35.453659622231434
Product C,South,Wholesale,C,2023-02-01,736,35.8260010603117,26367.9367803894,2023,2,1,2023-02,35.82600106031168
Product C,South,Wholesale,C,2023-03-01,742,34.5597803358687,25643.3570092146,2023,3,1,2023-03,34.55978033586873
Product C,South,Wholesale,C,2023-04-01,880,35.7182808362413,31432.0871358924,2023,4,2,2023-04,35.71828083624136
Product C,South,Wholesale,C,2023-05-01,901,33.4370582667179,30126.7894983129,2023,5,2,2023-05,33.43705826671798
Product C,South,Wholesale,C,2023-06-01,471,35.2931532226503,16623.0751678683,2023,6,2,2023-06,35.29315322265032
Product C,South,Wholesale,C,2023-07-01,647,34.1745831442531,22110.9552943318,2023,7,3,2023-07,34.17458314425317
Product C,South,Wholesale,C,2023-08-01,693,33.880084197619,23478.89834895,2023,8,3,2023-08,33.88008419761905
Product C,South,Wholesale,C,2023-09-01,810,34.2565089778509,27747.7722720592,2023,9,3,2023-09,34.256508977850864
Product C,South,Wholesale,C,2023-10-01,554,35.3634329355555,19591.3418462977,2023,10,4,2023-10,35.363432935555416
Product C,South,Wholesale,C,2023-11-01,660,34.7190590426326,22914.5789681375,2023,11,4,2023-11,34.71905904263257
Product C,South,Wholesale,C,2023-12-01,573,35.4763094763039,20327.9253299221,2023,12,4,2023-12,35.47630947630384
Product C,South,Wholesale,C,2024-01-01,890,36.5669255899265,32544.5637750346,2024,1,1,2024-01,36.56692558992652
Product C,South,Wholesale,C,2024-02-01,944,35.0904216882773,33125.3580737337,2024,2,1,2024-02,35.090421688277225
Product C,South,Wholesale,C,2024-03-01,837,34.1224652163219,28560.5033860614,2024,3,1,2024-03,34.122465216321864
Product C,South,Wholesale,C,2024-04-01,584,35.8506547322031,20936.7823636066,2024,4,2,2024-04,35.85065473220308
Product C,South,Wholesale,C,2024-05-01,890,35.106384697021,31244.6823803487,2024,5,2,2024-05,35.10638469702101
Product C,South,Wholesale,C,2024-06-01,1063,33.7271790385712,35851.9913180012,2024,6,2,2024-06,33.727179038571215
Product C,South,Wholesale,C,2024-07-01,725,34.0909841553075,24715.963512598,2024,7,3,2024-07,34.09098415530758
Product C,South,Wholesale,C,2024-08-01,605,33.6639229729772,20366.6733986512,2024,8,3,2024-08,33.66392297297719
Product C,South,Wholesale,C,2024-09-01,533,33.6260594621999,17922.6896933526,2024,9,3,2024-09,33.626059462200004
Product C,South,Wholesale,C,2024-10-01,653,35.5277230187785,23199.6031312624,2024,10,4,2024-10,35.52772301877856
Product C,South,Wholesale,C,2024-11-01,925,35.8315818198025,33144.2131833173,2024,11,4,2024-11,35.83158181980248
Product C,South,Wholesale,C,2024-12-01,696,34.8152003717842,24231.3794587618,2024,12,4,2024-12,34.815200371784194
Product D,South,Wholesale,C,2022-01-01,482,28.9401437302586,13949.1492779846,2022,1,1,2022-01,28.940143730258505
Product D,South,Wholesale,C,2022-02-01,631,31.0215678017121,19574.6092828803,2022,2,1,2022-02,31.021567801712045
Product D,South,Wholesale,C,2022-03-01,529,31.490648917621,16658.5532774215,2022,3,1,2022-03,31.49064891762098
Product D,South,Wholesale,C,2022-04-01,743,28.5583642960992,21218.8646720017,2022,4,2,2022-04,28.558364296099192
Product D,South,Wholesale,C,2022-05-01,346,30.1106238076463,10418.2758374456,2022,5,2,2022-05,30.110623807646245
Product D,South,Wholesale,C,2022-06-01,495,30.8891598943155,15290.1341476862,2022,6,2,2022-06,30.889159894315554
Product D,South,Wholesale,C,2022-07-01,471,30.0720694852062,14163.9447275321,2022,7,3,2022-07,30.072069485206157
Product D,South,Wholesale,C,2022-08-01,537,29.2398002436385,15701.7727308339,2022,8,3,2022-08,29.23980024363855
Product D,South,Wholesale,C,2022-09-01,348,29.9204156447668,10412.3046443788,2022,9,3,2022-09,29.92041564476667
Product D,South,Wholesale,C,2022-10-01,629,29.3765290570445,18477.836776881,2022,10,4,2022-10,29.37652905704451
Product D,South,Wholesale,C,2022-11-01,557,31.4021477827337,17490.9963149827,2022,11,4,2022-11,31.402147782733756
Product D,South,Wholesale,C,2022-12-01,552,30.5972849861719,16889.7013123669,2022,12,4,2022-12,30.597284986171918
Product D,South,Wholesale,C,2023-01-01,536,30.7398945630994,16476.5834858213,2023,1,1,2023-01,30.739894563099437
Product D,South,Wholesale,C,2023-02-01,459,28.5408958126791,13100.2711780197,2023,2,1,2023-02,28.540895812679086
Product D,South,Wholesale,C,2023-03-01,598,29.702732022386,17762.2337493869,2023,3,1,2023-03,29.702732022386122
Product D,South,Wholesale,C,2023-04-01,643,29.8616007990204,19201.0093137701,2023,4,2,2023-04,29.861600799020373
Product D,South,Wholesale,C,2023-05-01,528,28.8653065636754,15240.8818656206,2023,5,2,2023-05,28.86530656367538
Product D,South,Wholesale,C,2023-06-01,714,29.2716038294602,20899.9251342346,2023,6,2,2023-06,29.271603829460222
Product D,South,Wholesale,C,2023-07-01,516,28.9483970522415,14937.3728789566,2023,7,3,2023-07,28.94839705224147
Product D,South,Wholesale,C,2023-08-01,569,29.7509345544968,16928.2817615087,2023,8,3,2023-08,29.750934554496837
Product D,South,Wholesale,C,2023-09-01,416,29.1486897664145,12125.8549428284,2023,9,3,2023-09,29.148689766414424
Product D,South,Wholesale,C,2023-10-01,790,30.0680738613009,23753.7783504278,2023,10,4,2023-10,30.068073861301013
Product D,South,Wholesale,C,2023-11-01,533,31.1634213617072,16610.1035857899,2023,11,4,2023-11,31.16342136170713
Product D,South,Wholesale,C,2023-12-01,662,30.0499016668182,19893.0349034336,2023,12,4,2023-12,30.049901666818126
Product D,South,Wholesale,C,2024-01-01,476,29.7751608788967,14172.9765783548,2024,1,1,2024-01,29.775160878896635
Product D,South,Wholesale,C,2024-02-01,457,29.3857240732759,13429.2759014871,2024,2,1,2024-02,29.38572407327593
Product D,South,Wholesale,C,2024-03-01,597,29.1733963137958,17416.5175993361,2024,3,1,2024-03,29.173396313795813
Product D,South,Wholesale,C,2024-04-01,381,28.6595326645765,10919.2819452037,2024,4,2,2024-04,28.65953266457664
Product D,South,Wholesale,C,2024-05-01,640,30.8575110048987,19748.8070431352,2024,5,2,2024-05,30.857511004898747
Product D,South,Wholesale,C,2024-06-01,628,31.3744658657815,19703.1645637108,2024,6,2,2024-06,31.37446586578153
Product D,South,Wholesale,C,2024-07-01,253,31.2321493411437,7901.73378330935,2024,7,3,2024-07,31.232149341143675
Product D,South,Wholesale,C,2024-08-01,546,29.3757247694302,16039.1457241089,2024,8,3,2024-08,29.375724769430217
Product D,South,Wholesale,C,2024-09-01,290,29.2310234599281,8476.99680337915,2024,9,3,2024-09,29.231023459928103
Product D,South,Wholesale,C,2024-10-01,650,29.4233001514804,19125.1450984622,2024,10,4,2024-10,29.423300151480305
Product D,South,Wholesale,C,2024-11-01,493,29.4845527438447,14535.8845027154,2024,11,4,2024-11,29.484552743844624
Product D,South,Wholesale,C,2024-12-01,465,30.3438411480747,14109.8861338547,2024,12,4,2024-12,30.343841148074624
Product A,East,Wholesale,B,2022-01-01,1557,50.6752981897444,78901.439281432,2022,1,1,2022-01,50.67529818974438
Product A,East,Wholesale,B,2022-02-01,2206,48.0403807328548,105977.079896678,2022,2,1,2022-02,48.04038073285494
Product A,East,Wholesale,B,2022-03-01,1339,49.9903367855586,66937.060955863,2022,3,1,2022-03,49.990336785558625
Product A,East,Wholesale,B,2022-04-01,2081,47.7378448308446,99342.4550929875,2022,4,2,2022-04,47.737844830844544
Product A,East,Wholesale,B,2022-05-01,1977,50.788816602435,100409.490423014,2022,5,2,2022-05,50.788816602435
Product A,East,Wholesale,B,2022-06-01,1356,52.2729672503192,70882.1435914328,2022,6,2,2022-06,52.27296725031918
Product A,East,Wholesale,B,2022-07-01,1028,52.283769317437,53747.7148583252,2022,7,3,2022-07,52.28376931743696
Product A,East,Wholesale,B,2022-08-01,968,52.0518138306215,50386.1557880417,2022,8,3,2022-08,52.05181383062159
Product A,East,Wholesale,B,2022-09-01,1834,49.8796194407623,91479.2220543581,2022,9,3,2022-09,49.879619440762326
Product A,East,Wholesale,B,2022-10-01,1748,49.3461290525738,86257.033583899,2022,10,4,2022-10,49.3461290525738
Product A,East,Wholesale,B,2022-11-01,2808,49.4473469234072,138848.150160927,2022,11,4,2022-11,49.44734692340705
Product A,East,Wholesale,B,2022-12-01,2047,52.2038875508588,106861.357816608,2022,12,4,2022-12,52.203887550858816
Product A,East,Wholesale,B,2023-01-01,2000,50.9315440617502,101863.0881235,2023,1,1,2023-01,50.931544061749996
Product A,East,Wholesale,B,2023-02-01,2264,49.584821263561,112260.035340702,2023,2,1,2023-02,49.584821263560954
Product A,East,Wholesale,B,2023-03-01,1435,49.901611818932,71608.8129601674,2023,3,1,2023-03,49.90161181893199
Product A,East,Wholesale,B,2023-04-01,2131,51.2354281090666,109182.697300421,2023,4,2,2023-04,51.23542810906664
Product A,East,Wholesale,B,2023-05-01,2337,51.174605343258,119595.052687194,2023,5,2,2023-05,51.17460534325802
Product A,East,Wholesale,B,2023-06-01,2657,49.8559057340026,132467.141535245,2023,6,2,2023-06,49.85590573400263
Product A,East,Wholesale,B,2023-07-01,1991,49.5569493807852,98667.8862171434,2023,7,3,2023-07,49.556949380785234
Product A,East,Wholesale,B,2023-08-01,1833,49.5103953487705,90752.5546742964,2023,8,3,2023-08,49.510395348770544
Product A,East,Wholesale,B,2023-09-01,1332,50.8565307699609,67740.898985588,2023,9,3,2023-09,50.85653076996097
Product A,East,Wholesale,B,2023-10-01,2191,50.9537304600235,111639.623437912,2023,10,4,2023-10,50.953730460023735
Product A,East,Wholesale,B,2023-11-01,2075,47.7946961892303,99173.9945926529,2023,11,4,2023-11,47.794696189230315
Product A,East,Wholesale,B,2023-12-01,2151,49.801005225163,107121.962239326,2023,12,4,2023-12,49.80100522516318
Product A,East,Wholesale,B,2024-01-01,1861,50.0277328991797,93101.6109253734,2024,1,1,2024-01,50.02773289917969
Product A,East,Wholesale,B,2024-02-01,1596,48.2858477323316,77064.2129808012,2024,2,1,2024-02,48.285847732331575
Product A,East,Wholesale,B,2024-03-01,1651,49.0142589237075,80922.5414830411,2024,3,1,2024-03,49.014258923707516
Product A,East,Wholesale,B,2024-04-01,2305,48.5010738251731,111794.975167024,2024,4,2,2024-04,48.5010738251731
Product A,East,Wholesale,B,2024-05-01,2032,48.0845830065664,97707.8726693429,2024,5,2,2024-05,48.08458300656639
Product A,East,Wholesale,B,2024-06-01,1586,51.7565686849412,82085.9179343167,2024,6,2,2024-06,51.75656868494118
Product A,East,Wholesale,B,2024-07-01,1583,49.1988898033742,77881.8425587413,2024,7,3,2024-07,49.19888980337416
Product A,East,Wholesale,B,2024-08-01,1228,47.8089019865729,58709.3316395115,2024,8,3,2024-08,47.808901986572884
Product A,East,Wholesale,B,2024-09-01,1344,50.725258460734,68174.7473712265,2024,9,3,2024-09,50.725258460734004
Product A,East,Wholesale,B,2024-10-01,1821,51.3184391940013,93450.8777722763,2024,10,4,2024-10,51.318439194001265
Product A,East,Wholesale,B,2024-11-01,1208,50.1839360990562,60622.1948076598,2024,11,4,2024-11,50.183936099056126
Product A,East,Wholesale,B,2024-12-01,1245,50.0122322631068,62265.229167568,2024,12,4,2024-12,50.01223226310683
Product B,East,Wholesale,B,2022-01-01,1541,41.0239879684523,63217.965459385,2022,1,1,2022-01,41.0239879684523
Product B,East,Wholesale,B,2022-02-01,1016,41.5440897289664,42208.7951646298,2022,2,1,2022-02,41.54408972896634
Product B,East,Wholesale,B,2022-03-01,741,41.3064869940281,30608.1068625748,2022,3,1,2022-03,41.30648699402807
Product B,East,Wholesale,B,2022-04-01,1320,40.0035312362015,52804.661231786,2022,4,2,2022-04,40.00353123620151
Product B,East,Wholesale,B,2022-05-01,1895,41.1851844862103,78045.9246013686,2022,5,2,2022-05,41.185184486210346
Product B,East,Wholesale,B,2022-06-01,1612,38.771497794427,62499.6544446163,2022,6,2,2022-06,38.771497794426985
Product B,East,Wholesale,B,2022-07-01,1330,39.4911354258657,52523.2101164013,2022,7,3,2022-07,39.491135425865636
Product B,East,Wholesale,B,2022-08-01,1606,39.6287902910262,63643.8372073881,2022,8,3,2022-08,39.62879029102621
Product B,East,Wholesale,B,2022-09-01,988,38.3682530317456,37907.8339953646,2022,9,3,2022-09,38.368253031745546
Product B,East,Wholesale,B,2022-10-01,1587,38.0080391364172,60318.7581094941,2022,10,4,2022-10,38.0080391364172
Product B,East,Wholesale,B,2022-11-01,1145,39.5584410447627,45294.4149962533,2022,11,4,2022-11,39.5584410447627
Product B,East,Wholesale,B,2022-12-01,1330,38.6341946357861,51383.4788655955,2022,12,4,2022-12,38.63419463578609
Product B,East,Wholesale,B,2023-01-01,2110,41.5157206924632,87598.1706610974,2023,1,1,2023-01,41.515720692463226
Product B,East,Wholesale,B,2023-02-01,1550,40.3619159692898,62560.9697523993,2023,2,1,2023-02,40.361915969289875
Product B,East,Wholesale,B,2023-03-01,1478,39.8066274812445,58834.1954172794,2023,3,1,2023-03,39.80662748124452
Product B,East,Wholesale,B,2023-04-01,1066,40.1308197341859,42779.4538366422,2023,4,2,2023-04,40.13081973418593
Product B,East,Wholesale,B,2023-05-01,1159,38.2031390666962,44277.4381783009,2023,5,2,2023-05,38.2031390666962
Product B,East,Wholesale,B,2023-06-01,2505,41.0136436456814,102739.177332432,2023,6,2,2023-06,41.013643645681434
Product B,East,Wholesale,B,2023-07-01,939,40.7536891587079,38267.7141200267,2023,7,3,2023-07,40.75368915870788
Product B,East,Wholesale,B,2023-08-01,1306,38.5117389475927,50296.331065556,2023,8,3,2023-08,38.51173894759265
Product B,East,Wholesale,B,2023-09-01,1551,40.4438358740881,62728.3894407107,2023,9,3,2023-09,40.44383587408814
Product B,East,Wholesale,B,2023-10-01,1766,40.5987673476338,71697.4231359214,2023,10,4,2023-10,40.59876734763386
Product B,East,Wholesale,B,2023-11-01,1803,39.377424351871,70997.4961064234,2023,11,4,2023-11,39.37742435187099
Product B,East,Wholesale,B,2023-12-01,1322,40.755612699315,53878.9199884944,2023,12,4,2023-12,40.75561269931498
Product B,East,Wholesale,B,2024-01-01,1022,40.2752654291689,41161.3212686107,2024,1,1,2024-01,40.27526542916898
Product B,East,Wholesale,B,2024-02-01,1166,39.1068245675415,45598.5574457534,2024,2,1,2024-02,39.10682456754151
Product B,East,Wholesale,B,2024-03-01,1008,41.6582437660545,41991.5097161829,2024,3,1,2024-03,41.65824376605447
Product B,East,Wholesale,B,2024-04-01,1703,38.184158523567,65027.6219656346,2024,4,2,2024-04,38.184158523567
Product B,East,Wholesale,B,2024-05-01,1932,41.6122467145324,80394.8606524765,2024,5,2,2024-05,41.612246714532354
Product B,East,Wholesale,B,2024-06-01,2492,41.2699470864609,102844.708139461,2024,6,2,2024-06,41.26994708646107
Product B,East,Wholesale,B,2024-07-01,1399,39.2963529834524,54975.5978238499,2024,7,3,2024-07,39.296352983452394
Product B,East,Wholesale,B,2024-08-01,1029,39.6702747559175,40820.7127238391,2024,8,3,2024-08,39.67027475591749
Product B,East,Wholesale,B,2024-09-01,1659,40.0170183284208,66388.2334068501,2024,9,3,2024-09,40.01701832842079
Product B,East,Wholesale,B,2024-10-01,1776,40.2083574719727,71410.0428702235,2024,10,4,2024-10,40.20835747197269
Product B,East,Wholesale,B,2024-11-01,1338,38.2918431945145,51234.4861942604,2024,11,4,2024-11,38.2918431945145
Product B,East,Wholesale,B,2024-12-01,965,39.2769113862887,37902.2194877686,2024,12,4,2024-12,39.2769113862887
Product C,East,Wholesale,B,2022-01-01,1101,34.0668380646966,37507.588709231,2022,1,1,2022-01,34.06683806469664
Product C,East,Wholesale,B,2022-02-01,1211,33.5916074204724,40679.4365861921,2022,2,1,2022-02,33.59160742047242
Product C,East,Wholesale,B,2022-03-01,850,36.671918933047,31171.1310930899,2022,3,1,2022-03,36.671918933046946
Product C,East,Wholesale,B,2022-04-01,1207,34.4478896087967,41578.6027578176,2022,4,2,2022-04,34.447889608796686
Product C,East,Wholesale,B,2022-05-01,988,36.5152712089475,36077.0879544402,2022,5,2,2022-05,36.51527120894757
Product C,East,Wholesale,B,2022-06-01,1260,36.0853781799087,45467.576506685,2022,6,2,2022-06,36.08537817990873
Product C,East,Wholesale,B,2022-07-01,900,34.6826741468394,31214.4067321555,2022,7,3,2022-07,34.682674146839446
Product C,East,Wholesale,B,2022-08-01,853,36.0413942813175,30743.3093219638,2022,8,3,2022-08,36.041394281317466
Product C,East,Wholesale,B,2022-09-01,958,34.1051292053889,32672.7137787626,2022,9,3,2022-09,34.105129205388934
Product C,East,Wholesale,B,2022-10-01,958,35.9744409766281,34463.5144556097,2022,10,4,2022-10,35.97444097662808
Product C,East,Wholesale,B,2022-11-01,890,33.5505509678042,29859.9903613457,2022,11,4,2022-11,33.550550967804156
Product C,East,Wholesale,B,2022-12-01,956,33.9919171363581,32496.2727823583,2022,12,4,2022-12,33.991917136358055
Product C,East,Wholesale,B,2023-01-01,941,36.691376858158,34526.5856235267,2023,1,1,2023-01,36.69137685815802
Product C,East,Wholesale,B,2023-02-01,996,33.4080414811615,33274.4093152368,2023,2,1,2023-02,33.40804148116145
Product C,East,Wholesale,B,2023-03-01,1391,35.1597074229503,48907.1530253239,2023,3,1,2023-03,35.159707422950326
Product C,East,Wholesale,B,2023-04-01,779,35.6082209091401,27738.8040882201,2023,4,2,2023-04,35.60822090914005
Product C,East,Wholesale,B,2023-05-01,1044,34.2169559875038,35722.5020509539,2023,5,2,2023-05,34.21695598750374
Product C,East,Wholesale,B,2023-06-01,1289,34.9753458285704,45083.2207730273,2023,6,2,2023-06,34.97534582857044
Product C,East,Wholesale,B,2023-07-01,1491,36.2582435174845,54061.0410845694,2023,7,3,2023-07,36.25824351748451
Product C,East,Wholesale,B,2023-08-01,1071,34.9467580672354,37427.9778900091,2023,8,3,2023-08,34.946758067235386
Product C,East,Wholesale,B,2023-09-01,962,33.7251470738556,32443.5914850491,2023,9,3,2023-09,33.72514707385561
Product C,East,Wholesale,B,2023-10-01,986,34.3600779934786,33879.0369015699,2023,10,4,2023-10,34.360077993478605
Product C,East,Wholesale,B,2023-11-01,1185,35.9318873225711,42579.2864772468,2023,11,4,2023-11,35.93188732257114
Product C,East,Wholesale,B,2023-12-01,1371,33.4081209810684,45802.5338650447,2023,12,4,2023-12,33.40812098106834
Product C,East,Wholesale,B,2024-01-01,933,36.4881626729621,34043.4557738736,2024,1,1,2024-01,36.488162672962055
Product C,East,Wholesale,B,2024-02-01,1020,35.6402181902668,36353.0225540721,2024,2,1,2024-02,35.640218190266765
Product C,East,Wholesale,B,2024-03-01,1037,34.7086860368727,35992.907420237,2024,3,1,2024-03,34.70868603687271
Product C,East,Wholesale,B,2024-04-01,1359,33.723670299747,45830.4679373562,2024,4,2,2024-04,33.72367029974702
Product C,East,Wholesale,B,2024-05-01,1499,36.4932721235091,54703.4149131401,2024,5,2,2024-05,36.49327212350907
Product C,East,Wholesale,B,2024-06-01,1221,34.0606177146547,41588.0142295933,2024,6,2,2024-06,34.060617714654626
Product C,East,Wholesale,B,2024-07-01,974,35.8379621809581,34906.1751642532,2024,7,3,2024-07,35.837962180958115
Product C,East,Wholesale,B,2024-08-01,1411,33.2783625201555,46955.7695159394,2024,8,3,2024-08,33.27836252015549
Product C,East,Wholesale,B,2024-09-01,1041,34.1202045845566,35519.1329725235,2024,9,3,2024-09,34.120204584556674
Product C,East,Wholesale,B,2024-10-01,1634,36.7131211139495,59989.2399001934,2024,10,4,2024-10,36.71312111394945
Product C,East,Wholesale,B,2024-11-01,1088,35.7599266583566,38906.8002042919,2024,11,4,2024-11,35.75992665835653
Product C,East,Wholesale,B,2024-12-01,1291,35.5310490089469,45870.5842705504,2024,12,4,2024-12,35.53104900894686
Product D,East,Wholesale,B,2022-01-01,442,29.221668621758,12915.977530817,2022,1,1,2022-01,29.221668621757917
Product D,East,Wholesale,B,2022-02-01,634,28.7603782641236,18234.0798194543,2022,2,1,2022-02,28.7603782641235
Product D,East,Wholesale,B,2022-03-01,650,29.3900288413279,19103.5187468631,2022,3,1,2022-03,29.390028841327847
Product D,East,Wholesale,B,2022-04-01,624,30.1262064054608,18798.7527970076,2022,4,2,2022-04,30.1262064054609
Product D,East,Wholesale,B,2022-05-01,584,30.8419449389912,18011.6958443709,2022,5,2,2022-05,30.84194493899127
Product D,East,Wholesale,B,2022-06-01,962,29.3155245976523,28201.5346629415,2022,6,2,2022-06,29.31552459765229
Product D,East,Wholesale,B,2022-07-01,832,29.4515161800664,24503.6614618152,2022,7,3,2022-07,29.45151618006635
Product D,East,Wholesale,B,2022-08-01,480,31.3429640424438,15044.622740373,2022,8,3,2022-08,31.34296404244375
Product D,East,Wholesale,B,2022-09-01,740,29.9707675615791,22178.3679955686,2022,9,3,2022-09,29.970767561579187
Product D,East,Wholesale,B,2022-10-01,556,31.4188773720525,17468.8958188612,2022,10,4,2022-10,31.41887737205252
